"@timestamp","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.dataset","event.duration","event.module","host.architecture","host.cpu.pct","host.hostname","host.id","host.ip","host.mac","host.name","host.network.in.bytes","host.network.in.packets","host.network.out.bytes","host.network.out.packets","host.os.build","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.type","host.os.version","metricset.name","metricset.period","process.args","process.command_line","process.cpu.pct","process.cpu.start_time","process.memory.pct","process.name","process.pgid","process.pid","process.ppid","process.state","service.type","system.cpu.cores","system.cpu.idle.norm.pct","system.cpu.idle.pct","system.cpu.system.norm.pct","system.cpu.system.pct","system.cpu.total.norm.pct","system.cpu.total.pct","system.cpu.user.norm.pct","system.cpu.user.pct","system.filesystem.available","system.filesystem.device_name","system.filesystem.free","system.filesystem.mount_point","system.filesystem.total","system.filesystem.type","system.filesystem.used.bytes","system.filesystem.used.pct","system.fsstat.count","system.fsstat.total_files","system.fsstat.total_size.free","system.fsstat.total_size.total","system.fsstat.total_size.used","system.memory.actual.free","system.memory.actual.used.bytes","system.memory.actual.used.pct","system.memory.free","system.memory.swap.free","system.memory.swap.total","system.memory.swap.used.bytes","system.memory.swap.used.pct","system.memory.total","system.memory.used.bytes","system.memory.used.pct","system.network.in.bytes","system.network.in.dropped","system.network.in.errors","system.network.in.packets","system.network.name","system.network.out.bytes","system.network.out.dropped","system.network.out.errors","system.network.out.packets","system.process.cmdline","system.process.cpu.start_time","system.process.cpu.total.norm.pct","system.process.cpu.total.pct","system.process.cpu.total.value","system.process.memory.rss.bytes","system.process.memory.rss.pct","system.process.memory.size","system.process.state","system.process.summary.running","system.process.summary.sleeping","system.process.summary.total","system.process.summary.unknown","system.socket.summary.all.count","system.socket.summary.all.listening","system.socket.summary.tcp.all.close_wait","system.socket.summary.tcp.all.closing","system.socket.summary.tcp.all.count","system.socket.summary.tcp.all.established","system.socket.summary.tcp.all.fin_wait1","system.socket.summary.tcp.all.fin_wait2","system.socket.summary.tcp.all.last_ack","system.socket.summary.tcp.all.listening","system.socket.summary.tcp.all.syn_recv","system.socket.summary.tcp.all.syn_sent","system.socket.summary.tcp.all.time_wait","system.socket.summary.udp.all.count","user.name"
"Dec 13, 2021 @ 21:43:34.284",GRfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\WINDOWS\\system32\\wbem\\wmiprvse.exe""]","C:\WINDOWS\system32\wbem\wmiprvse.exe","0.51%","Dec 11, 2021 @ 20:50:34.445","0.23%","WmiPrvSE.exe",0,5544,1176,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\WINDOWS\system32\wbem\wmiprvse.exe","Dec 11, 2021 @ 20:50:34.445","0.51%","4.06%","6,127,343","13.8MB","0.23%","11.9MB",running,,,,,,,,,,,,,,,,,,,"NT AUTHORITY\NETWORK SERVICE"
"Dec 13, 2021 @ 21:43:34.284",GhfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"",""--type=gpu-process"",""--field-trial-handle=1720,10828991569892211846,3870819222824233181,131072"",""--gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAANAAAAEAAAAAAAAAABAAAADQAAAAgAAAAAAAAACAAAAAAAAAA="",""--mojo-platform-channel-handle=1728"",""/prefetch:2""]","C:\Program Files\Google\Chrome\Application\chrome.exe --type=gpu-process --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAANAAAAEAAAAAAAAAABAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1728 /prefetch:2","0.1%","Dec 12, 2021 @ 14:04:02.499","1.94%","chrome.exe",0,18440,7828,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=gpu-process --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAANAAAAEAAAAAAAAAABAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1728 /prefetch:2","Dec 12, 2021 @ 14:04:02.499","0.1%","0.78%","3,341,936","118.1MB","1.94%",333MB,running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.284",GxfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""metricbeat.exe""]","metricbeat.exe","0.06%","Dec 11, 2021 @ 23:14:43.006","0.55%","metricbeat.exe",0,19308,11504,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"metricbeat.exe","Dec 11, 2021 @ 23:14:43.006","0.06%","0.47%","1,107,749","33.2MB","0.55%","48.5MB",running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.284",HBfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\WINDOWS\\system32\\svchost.exe"",""-k"",""NetworkService"",""-p"",""-s"",""Dnscache""]","C:\WINDOWS\system32\svchost.exe -k NetworkService -p -s Dnscache","0.06%","Dec 11, 2021 @ 20:50:33.350","0.09%","svchost.exe",0,2864,620,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\WINDOWS\system32\svchost.exe -k NetworkService -p -s Dnscache","Dec 11, 2021 @ 20:50:33.350","0.06%","0.47%","571,578","5.4MB","0.09%","4.6MB",running,,,,,,,,,,,,,,,,,,,"NT AUTHORITY\NETWORK SERVICE"
"Dec 13, 2021 @ 21:43:34.284",HRfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe""]","C:\Program Files\Google\Chrome\Application\chrome.exe","0%","Dec 12, 2021 @ 14:04:02.195","3.29%","chrome.exe",0,7828,7908,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\Google\Chrome\Application\chrome.exe","Dec 12, 2021 @ 14:04:02.195","0%","0%","2,722,999",200MB,"3.29%","183.8MB",running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.284",HhfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\Users\\Tameem\\AppData\\Local\\Microsoft\\Teams\\current\\Teams.exe"",""--type=renderer"",""--autoplay-policy=no-user-gesture-required"",""--disable-background-timer-throttling"",""--field-trial-handle=1656,8761070638290530122,1399230479544470924,131072"",""--enable-features=ContextBridgeMutability,WebComponentsV0Enabled,WinUseBrowserSpellChecker,WinUseHybridSpellChecker"",""--disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess"",""--lang=en-US"",""--enable-wer"",""--ms-teams-less-cors=522133263"",""--app-user-model-id=com.squirrel.Teams.Teams"",""--app-path=C:\\Users\\Tameem\\AppData\\Local\\Microsoft\\Teams\\current\\resources\\app.asar"",""--webview-tag"",""--enable-sandbox"",""--native-window-open"",""--preload=C:\\Users\\Tameem\\AppData\\Local\\Microsoft\\Teams\\current\\resources\\app.asar\\lib\\renderer\\preload.js"",""--world-safe-execute-javascript"",""--background-color=#fff"",""--enable-spellcheck"",""--enable-websql"",""--disable-electron-site-instance-overrides"",""--device-scale-factor=1.25"",""--num-raster-threads=4"",""--enable-main-frame-before-activation"",""--renderer-client-id=4"",""--no-v8-untrusted-code-mitigations"",""--mojo-platform-channel-handle=3420"",""/prefetch:1"",""--msteams-process-type=main-renderer"",""--msteams-rendererid=main-renderer""]","C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\Teams.exe --type=renderer --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --field-trial-handle=1656,8761070638290530122,1399230479544470924,131072 --enable-features=ContextBridgeMutability,WebComponentsV0Enabled,WinUseBrowserSpellChecker,WinUseHybridSpellChecker --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --lang=en-US --enable-wer --ms-teams-less-cors=522133263 --app-user-model-id=com.squirrel.Teams.Teams --app-path=C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\resources\app.asar --webview-tag --enable-sandbox --native-window-open --preload=C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\resources\app.asar\lib\renderer\preload.js --world-safe-execute-javascript --background-color=#fff --enable-spellcheck --enable-websql --disable-electron-site-instance-overrides --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3420 /prefetch:1 --msteams-process-type=main-renderer --msteams-rendererid=main-renderer","0.02%","Dec 11, 2021 @ 21:44:11.951","3.06%","Teams.exe",0,7312,8420,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\Teams.exe --type=renderer --autoplay-policy=no-user-gesture-required --disable-background-timer-throttling --field-trial-handle=1656,8761070638290530122,1399230479544470924,131072 --enable-features=ContextBridgeMutability,WebComponentsV0Enabled,WinUseBrowserSpellChecker,WinUseHybridSpellChecker --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --lang=en-US --enable-wer --ms-teams-less-cors=522133263 --app-user-model-id=com.squirrel.Teams.Teams --app-path=C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\resources\app.asar --webview-tag --enable-sandbox --native-window-open --preload=C:\Users\Tameem\AppData\Local\Microsoft\Teams\current\resources\app.asar\lib\renderer\preload.js --world-safe-execute-javascript --background-color=#fff --enable-spellcheck --enable-websql --disable-electron-site-instance-overrides --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3420 /prefetch:1 --msteams-process-type=main-renderer --msteams-rendererid=main-renderer","Dec 11, 2021 @ 21:44:11.951","0.02%","0.16%","725,405","185.8MB","3.06%","457.3MB",running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.284",HxfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"",""--type=renderer"",""--display-capture-permissions-policy-allowed"",""--origin-trial-disabled-features=CaptureHandle"",""--field-trial-handle=1720,10828991569892211846,3870819222824233181,131072"",""--lang=en-US"",""--device-scale-factor=1.25"",""--num-raster-threads=4"",""--enable-main-frame-before-activation"",""--renderer-client-id=2337"",""--mojo-platform-channel-handle=10988"",""/prefetch:1""]","C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2337 --mojo-platform-channel-handle=10988 /prefetch:1","0%","Dec 13, 2021 @ 21:34:50.060","2.06%","chrome.exe",0,6120,7828,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2337 --mojo-platform-channel-handle=10988 /prefetch:1","Dec 13, 2021 @ 21:34:50.060","0%","0%","2,765","125.1MB","2.06%","77.5MB",running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.284",IBfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process","37.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0",process,"10,000","[""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"",""--type=renderer"",""--display-capture-permissions-policy-allowed"",""--origin-trial-disabled-features=CaptureHandle"",""--field-trial-handle=1720,10828991569892211846,3870819222824233181,131072"",""--lang=en-US"",""--device-scale-factor=1.25"",""--num-raster-threads=4"",""--enable-main-frame-before-activation"",""--renderer-client-id=2245"",""--mojo-platform-channel-handle=10780"",""/prefetch:1""]","C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2245 --mojo-platform-channel-handle=10780 /prefetch:1","0%","Dec 13, 2021 @ 20:25:21.770","1.98%","chrome.exe",0,17016,7828,running,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1720,10828991569892211846,3870819222824233181,131072 --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2245 --mojo-platform-channel-handle=10780 /prefetch:1","Dec 13, 2021 @ 20:25:21.770","0%","0%","39,967","120.1MB","1.98%","96.7MB",running,,,,,,,,,,,,,,,,,,,"DESKTOP-C8ME1NJ\Tameem"
"Dec 13, 2021 @ 21:43:34.271",FxfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.process.summary","24.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0","process_summary","10,000",,,,,,,,,,,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0,268,3,,,,,,,,,,,,,,,
"Dec 13, 2021 @ 21:43:34.246",DhfAtX0BiP2CWrxqQMFY,"metricbeat-7.12.0-2021.12.11-000001",,"_doc","406c19c3-966b-4e0f-a697-6cf959e3f8d7","DESKTOP-C8ME1NJ","cddd2663-a994-4f26-8550-77046d6a397f","DESKTOP-C8ME1NJ",metricbeat,"7.12.0","1.8.0","system.socket.summary","2.0",system,"x86_64",,"DESKTOP-C8ME1NJ","65fc8418-6250-4448-8dee-e4f63586e6f6","[""fe80::f535:db2e:a920:d89"",""169.254.13.137"",""fe80::f58c:9497:bc17:23a"",""172.26.144.1"",""fe80::3142:dcd0:3416:b23b"",""169.254.178.59"",""fe80::39f8:4ab6:5bc8:d81d"",""169.254.216.29"",""2a02:ab88:c81:7380::b144"",""2a02:ab88:c81:7380:2e:f2af:818c:8e49"",""2a02:ab88:c81:7380:d8af:c5:1d66:b9f7"",""fe80::2e:f2af:818c:8e49"",""192.168.0.102"",""fe80::3cb8:3295:403:35"",""172.22.240.1""]","[""f0:2f:74:a5:41:67"",""00:15:5d:2e:d1:19"",""ee:2e:98:53:ae:b9"",""fe:2e:98:53:ae:b9"",""ec:2e:98:53:ae:b9"",""00:15:5d:c4:0b:ec""]","DESKTOP-C8ME1NJ",,,,,"19043.1348",windows,"10.0.19041.1348 (WinBuild.160101.0800)","Windows 10 Pro",windows,windows,"10.0","socket_summary","10,000",,,,,,,,,,,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,66,6,0,92,16,0,0,0,66,0,0,4,81,
